13:16:31.000,2.0655E+04
13:16:31.000,2.0659E+04
13:16:31.000,2.0668E+04
13:16:31.000,2.0663E+04
13:16:31.000,2.0661E+04
13:16:31.000,2.0665E+04
13:16:31.000,2.0661E+04
13:16:32.000,2.0662E+04
13:16:32.000,2.0657E+04
13:16:32.000,2.0651E+04
13:16:32.000,2.0645E+04
13:16:32.000,2.0642E+04
13:16:32.000,2.0641E+04
13:16:32.000,2.0636E+04
13:16:33.000,2.0642E+04
13:16:33.000,2.0646E+04
13:16:33.000,2.0647E+04
13:16:33.000,2.0647E+04
13:16:33.000,2.0653E+04
13:16:33.000,2.0661E+04
13:16:34.000,2.0656E+04
13:16:34.000,2.0654E+04
13:16:34.000,2.0647E+04
13:16:34.000,2.0641E+04
13:16:34.000,2.0640E+04
13:16:34.000,2.0640E+04
13:16:35.000,2.0637E+04
13:16:35.000,2.0638E+04
13:16:35.000,2.0635E+04
13:16:35.000,2.0634E+04
13:16:35.000,2.0639E+04
13:16:35.000,2.0642E+04
13:16:36.000,2.0642E+04
13:16:36.000,2.0644E+04
13:16:36.000,2.0639E+04
13:16:36.000,2.0641E+04
13:16:36.000,2.0639E+04
13:16:36.000,2.0637E+04
13:16:37.000,2.0636E+04
13:16:37.000,2.0641E+04
13:16:37.000,2.0638E+04
13:16:37.000,2.0641E+04
13:16:37.000,2.0639E+04
13:16:37.000,2.0639E+04
13:16:38.000,2.0635E+04
13:16:38.000,2.0636E+04
13:16:38.000,2.0637E+04
13:16:38.000,2.0640E+04
13:16:38.000,2.0638E+04
13:16:38.000,2.0637E+04
13:16:39.000,2.0636E+04
13:16:39.000,2.0632E+04
13:16:39.000,2.0628E+04
13:16:39.000,2.0620E+04
13:16:39.000,2.0621E+04
13:16:40.000,2.0618E+04
13:16:40.000,2.0618E+04
13:16:40.000,2.0620E+04
13:16:40.000,2.0618E+04
13:16:40.000,2.0619E+04
13:16:40.000,2.0627E+04
13:16:41.000,2.0628E+04
13:16:41.000,2.0625E+04
13:16:41.000,2.0626E+04
13:16:41.000,2.0626E+04
13:16:41.000,2.0625E+04
13:16:42.000,2.0627E+04
13:16:42.000,2.0630E+04
13:16:42.000,2.0628E+04
13:16:42.000,2.0629E+04
13:16:42.000,2.0627E+04
13:16:43.000,2.0629E+04
13:16:43.000,2.0631E+04
13:16:43.000,2.0626E+04
13:16:43.000,2.0627E+04
13:16:44.000,2.0621E+04
13:16:44.000,2.0618E+04
13:16:44.000,2.0611E+04
13:16:44.000,2.0604E+04
13:16:44.000,2.0602E+04
13:16:45.000,2.0599E+04
13:16:45.000,2.0599E+04
13:16:45.000,2.0604E+04
13:16:45.000,2.0598E+04
13:16:45.000,2.0601E+04
13:16:46.000,2.0611E+04
13:16:46.000,2.0635E+04
13:16:46.000,2.0635E+04
13:16:46.000,2.0647E+04
13:16:47.000,2.0641E+04
13:16:47.000,2.0638E+04
13:16:47.000,2.0641E+04
13:16:47.000,2.0633E+04
13:16:47.000,2.0625E+04
13:16:48.000,2.0620E+04
13:16:48.000,2.0623E+04
13:16:48.000,2.0623E+04
13:16:48.000,2.0621E+04
13:16:48.000,2.0613E+04
13:16:49.000,2.0609E+04
13:16:49.000,2.0607E+04
13:16:49.000,2.0598E+04
13:16:49.000,2.0604E+04
13:16:50.000,2.0603E+04
13:16:50.000,2.0596E+04
13:16:50.000,2.0601E+04
13:16:50.000,2.0605E+04
13:16:50.000,2.0602E+04
13:16:50.000,2.0603E+04
13:16:51.000,2.0603E+04
13:16:51.000,2.0608E+04
13:16:51.000,2.0609E+04
13:16:51.000,2.0610E+04
13:16:51.000,2.0611E+04
13:16:52.000,2.0614E+04
13:16:52.000,2.0616E+04
13:16:52.000,2.0618E+04
13:16:52.000,2.0615E+04
13:16:52.000,2.0619E+04
13:16:53.000,2.0623E+04
13:16:53.000,2.0622E+04
13:16:53.000,2.0621E+04
13:16:53.000,2.0621E+04
13:16:53.000,2.0620E+04
13:16:53.000,2.0621E+04
13:16:54.000,2.0617E+04
13:16:54.000,2.0613E+04
13:16:54.000,2.0613E+04
13:16:54.000,2.0607E+04
13:16:54.000,2.0599E+04
13:16:55.000,2.0599E+04
13:16:55.000,2.0593E+04
13:16:55.000,2.0594E+04
13:16:55.000,2.0596E+04
13:16:55.000,2.0603E+04
13:16:56.000,2.0601E+04
13:16:56.000,2.0600E+04
13:16:56.000,2.0604E+04
13:16:56.000,2.0607E+04
13:16:57.000,2.0608E+04
13:16:57.000,2.0609E+04
13:16:57.000,2.0611E+04
13:16:57.000,2.0613E+04
13:16:57.000,2.0615E+04
13:16:58.000,2.0615E+04
13:16:58.000,2.0614E+04
13:16:58.000,2.0610E+04
13:16:58.000,2.0613E+04
13:16:58.000,2.0613E+04
13:16:59.000,2.0612E+04
13:16:59.000,2.0617E+04
13:16:59.000,2.0622E+04
13:16:59.000,2.0618E+04
13:16:59.000,2.0615E+04
13:17:00.000,2.0611E+04
13:17:00.000,2.0603E+04
13:17:00.000,2.0596E+04
13:17:00.000,2.0592E+04
13:17:01.000,2.0592E+04
13:17:01.000,2.0593E+04
13:17:01.000,2.0594E+04
13:17:01.000,2.0591E+04
13:17:02.000,2.0592E+04
13:17:02.000,2.0594E+04
13:17:02.000,2.0594E+04
13:17:02.000,2.0593E+04
13:17:02.000,2.0592E+04
13:17:03.000,2.0594E+04
13:17:03.000,2.0595E+04
13:17:03.000,2.0595E+04
13:17:03.000,2.0595E+04
13:17:04.000,2.0597E+04
13:17:04.000,2.0595E+04
13:17:04.000,2.0594E+04
13:17:04.000,2.0593E+04
13:17:04.000,2.0592E+04
13:17:05.000,2.0589E+04
13:17:05.000,2.0587E+04
13:17:05.000,2.0584E+04
13:17:05.000,2.0587E+04
13:17:06.000,2.0589E+04
13:17:06.000,2.0587E+04
13:17:06.000,2.0589E+04
13:17:06.000,2.0588E+04
13:17:07.000,2.0593E+04
13:17:07.000,2.0596E+04
13:17:07.000,2.0597E+04
13:17:07.000,2.0599E+04
13:17:08.000,2.0603E+04
13:17:08.000,2.0602E+04
13:17:08.000,2.0604E+04
13:17:08.000,2.0602E+04
13:17:09.000,2.0599E+04
13:17:09.000,2.0601E+04
13:17:09.000,2.0595E+04
13:17:09.000,2.0589E+04
13:17:10.000,2.0588E+04
13:17:10.000,2.0582E+04
13:17:10.000,2.0581E+04
13:17:10.000,2.0581E+04
13:17:10.000,2.0583E+04
13:17:11.000,2.0586E+04
13:17:11.000,2.0585E+04
13:17:11.000,2.0586E+04
13:17:11.000,2.0584E+04
13:17:12.000,2.0584E+04
13:17:12.000,2.0589E+04
13:17:12.000,2.0591E+04
13:17:12.000,2.0588E+04
13:17:12.000,2.0587E+04
13:17:13.000,2.0589E+04
13:17:13.000,2.0586E+04
13:17:13.000,2.0585E+04
13:17:13.000,2.0585E+04
13:17:14.000,2.0584E+04
13:17:14.000,2.0585E+04
13:17:14.000,2.0583E+04
13:17:14.000,2.0579E+04
13:17:14.000,2.0575E+04
13:17:15.000,2.0572E+04
13:17:15.000,2.0569E+04
13:17:15.000,2.0563E+04
13:17:15.000,2.0566E+04
13:17:16.000,2.0569E+04
13:17:16.000,2.0571E+04
13:17:16.000,2.0574E+04
13:17:16.000,2.0576E+04
13:17:16.000,2.0584E+04
13:17:17.000,2.0590E+04
13:17:17.000,2.0592E+04
13:17:17.000,2.0591E+04
13:17:17.000,2.0591E+04
13:17:18.000,2.0594E+04
13:17:18.000,2.0591E+04
13:17:18.000,2.0593E+04
